#	00		01		10		11		
53	-4.263243e+01	-1.663300e+02	-5.706513e+01	-6.705103e+01	
54	-4.283915e+01	-1.667626e+02	-5.708425e+01	-6.739546e+01	
55	-4.304514e+01	-1.671940e+02	-5.710362e+01	-6.773869e+01	
56	-4.325041e+01	-1.676241e+02	-5.712318e+01	-6.808071e+01	
57	-4.345495e+01	-1.680529e+02	-5.714290e+01	-6.842154e+01	
58	-4.365878e+01	-1.684804e+02	-5.716277e+01	-6.876118e+01	
59	-4.386189e+01	-1.689066e+02	-5.718276e+01	-6.909964e+01	
60	-4.406431e+01	-1.693315e+02	-5.720289e+01	-6.943692e+01	
61	-4.426602e+01	-1.697551e+02	-5.722316e+01	-6.977303e+01	
62	-4.446704e+01	-1.701776e+02	-5.724361e+01	-7.010799e+01	
63	-4.466736e+01	-1.705989e+02	-5.726425e+01	-7.044178e+01	
64	-4.486699e+01	-1.710191e+02	-5.728513e+01	-7.077443e+01	
65	-4.506593e+01	-1.714381e+02	-5.730626e+01	-7.110594e+01	
66	-4.526419e+01	-1.718561e+02	-5.732768e+01	-7.143632e+01	
67	-4.546178e+01	-1.722731e+02	-5.734941e+01	-7.176557e+01	
68	-4.565870e+01	-1.726889e+02	-5.737145e+01	-7.209371e+01	
69	-4.585495e+01	-1.731038e+02	-5.739382e+01	-7.242073e+01	
70	-4.605054e+01	-1.735176e+02	-5.741651e+01	-7.274665e+01	
71	-4.624547e+01	-1.739304e+02	-5.743950e+01	-7.307148e+01	
72	-4.643974e+01	-1.743422e+02	-5.746278e+01	-7.339521e+01	
73	-4.663336e+01	-1.747530e+02	-5.748631e+01	-7.371787e+01	
74	-4.682634e+01	-1.751627e+02	-5.751007e+01	-7.403945e+01	
75	-4.701868e+01	-1.755714e+02	-5.753402e+01	-7.435997e+01	
76	-4.721039e+01	-1.759789e+02	-5.755812e+01	-7.467943e+01	
77	-4.740147e+01	-1.763853e+02	-5.758234e+01	-7.499784e+01	
78	-4.759192e+01	-1.767905e+02	-5.760666e+01	-7.531521e+01	
79	-4.778174e+01	-1.771946e+02	-5.763105e+01	-7.563154e+01	
80	-4.797095e+01	-1.775974e+02	-5.765550e+01	-7.594684e+01	
81	-4.815955e+01	-1.779991e+02	-5.767999e+01	-7.626113e+01	
82	-4.834754e+01	-1.783996e+02	-5.770453e+01	-7.657440e+01	
83	-4.853492e+01	-1.787989e+02	-5.772913e+01	-7.688666e+01	
84	-4.872171e+01	-1.791972e+02	-5.775378e+01	-7.719793e+01	
85	-4.890790e+01	-1.795943e+02	-5.777851e+01	-7.750821e+01	
86	-4.909350e+01	-1.799903e+02	-5.780334e+01	-7.781750e+01	
87	-4.927851e+01	-1.803853e+02	-5.782827e+01	-7.812582e+01	
88	-4.946294e+01	-1.807792e+02	-5.785334e+01	-7.843317e+01	
89	-4.964680e+01	-1.811722e+02	-5.787854e+01	-7.873955e+01	
90	-4.983008e+01	-1.815641e+02	-5.790390e+01	-7.904498e+01	
91	-5.001279e+01	-1.819550e+02	-5.792943e+01	-7.934946e+01	
92	-5.019494e+01	-1.823450e+02	-5.795512e+01	-7.965301e+01	
93	-5.037652e+01	-1.827340e+02	-5.798096e+01	-7.995562e+01	
94	-5.055755e+01	-1.831221e+02	-5.800696e+01	-8.025730e+01	
95	-5.073803e+01	-1.835091e+02	-5.803310e+01	-8.055806e+01	
96	-5.091796e+01	-1.838953e+02	-5.805937e+01	-8.085791e+01	
97	-5.109734e+01	-1.842804e+02	-5.808574e+01	-8.115685e+01	
98	-5.127619e+01	-1.846646e+02	-5.811220e+01	-8.145489e+01	
99	-5.145450e+01	-1.850477e+02	-5.813872e+01	-8.175204e+01	
100	-5.163227e+01	-1.854298e+02	-5.816529e+01	-8.204830e+01	
101	-5.180952e+01	-1.858110e+02	-5.819190e+01	-8.234368e+01	
102	-5.198624e+01	-1.861910e+02	-5.821853e+01	-8.263819e+01	
103	-5.216244e+01	-1.865701e+02	-5.824518e+01	-8.293183e+01	
104	-5.233813e+01	-1.869481e+02	-5.827184e+01	-8.322460e+01	
105	-5.251330e+01	-1.873251e+02	-5.829851e+01	-8.351653e+01	
106	-5.268796e+01	-1.877011e+02	-5.832519e+01	-8.380761e+01	
107	-5.286212e+01	-1.880761e+02	-5.835189e+01	-8.409784e+01	
108	-5.303578e+01	-1.884502e+02	-5.837863e+01	-8.438724e+01	
109	-5.320893e+01	-1.888233e+02	-5.840541e+01	-8.467580e+01	
110	-5.338160e+01	-1.891954e+02	-5.843224e+01	-8.496355e+01	
111	-5.355377e+01	-1.895667e+02	-5.845913e+01	-8.525047e+01	
112	-5.372545e+01	-1.899370e+02	-5.848609e+01	-8.553659e+01	
113	-5.389665e+01	-1.903065e+02	-5.851314e+01	-8.582189e+01	
114	-5.406737e+01	-1.906750e+02	-5.854027e+01	-8.610640e+01	
115	-5.423761e+01	-1.910427e+02	-5.856748e+01	-8.639011e+01	
116	-5.440738e+01	-1.914095e+02	-5.859477e+01	-8.667303e+01	
117	-5.457668e+01	-1.917755e+02	-5.862214e+01	-8.695517e+01	
118	-5.474551e+01	-1.921406e+02	-5.864958e+01	-8.723653e+01	
119	-5.491388e+01	-1.925048e+02	-5.867708e+01	-8.751712e+01	
120	-5.508178e+01	-1.928682e+02	-5.870464e+01	-8.779694e+01	
121	-5.524923e+01	-1.932307e+02	-5.873222e+01	-8.807600e+01	
122	-5.541623e+01	-1.935923e+02	-5.875984e+01	-8.835430e+01	
123	-5.558277e+01	-1.939530e+02	-5.878747e+01	-8.863185e+01	
124	-5.574887e+01	-1.943129e+02	-5.881511e+01	-8.890866e+01	
125	-5.591453e+01	-1.946718e+02	-5.884275e+01	-8.918473e+01	
126	-5.607974e+01	-1.950299e+02	-5.887039e+01	-8.946006e+01	
127	-5.624451e+01	-1.953870e+02	-5.889801e+01	-8.973466e+01	
128	-5.640885e+01	-1.957433e+02	-5.892564e+01	-9.000853e+01	
129	-5.657276e+01	-1.960988e+02	-5.895326e+01	-9.028169e+01	
130	-5.673623e+01	-1.964533e+02	-5.898088e+01	-9.055413e+01	
131	-5.689928e+01	-1.968071e+02	-5.900851e+01	-9.082586e+01	
132	-5.706191e+01	-1.971600e+02	-5.903615e+01	-9.109688e+01	
133	-5.722412e+01	-1.975121e+02	-5.906382e+01	-9.136720e+01	
134	-5.738591e+01	-1.978633e+02	-5.909151e+01	-9.163683e+01	
135	-5.754728e+01	-1.982138e+02	-5.911923e+01	-9.190577e+01	
136	-5.770824e+01	-1.985635e+02	-5.914700e+01	-9.217402e+01	
137	-5.786880e+01	-1.989124e+02	-5.917480e+01	-9.244159e+01	
138	-5.802894e+01	-1.992605e+02	-5.920265e+01	-9.270848e+01	
139	-5.818869e+01	-1.996079e+02	-5.923053e+01	-9.297470e+01	
140	-5.834803e+01	-1.999545e+02	-5.925846e+01	-9.324025e+01	
141	-5.850697e+01	-2.003004e+02	-5.928642e+01	-9.350513e+01	
142	-5.866552e+01	-2.006454e+02	-5.931440e+01	-9.376936e+01	
143	-5.882368e+01	-2.009897e+02	-5.934240e+01	-9.403293e+01	
144	-5.898144e+01	-2.013333e+02	-5.937042e+01	-9.429585e+01	
145	-5.913882e+01	-2.016761e+02	-5.939844e+01	-9.455813e+01	
146	-5.929581e+01	-2.020181e+02	-5.942647e+01	-9.481976e+01	
147	-5.945241e+01	-2.023593e+02	-5.945448e+01	-9.508075e+01	
148	-5.960864e+01	-2.026998e+02	-5.948249e+01	-9.534111e+01	
149	-5.976449e+01	-2.030395e+02	-5.951048e+01	-9.560084e+01	
150	-5.991997e+01	-2.033784e+02	-5.953846e+01	-9.585995e+01	
151	-6.007507e+01	-2.037166e+02	-5.956642e+01	-9.611843e+01	
152	-6.022980e+01	-2.040540e+02	-5.959438e+01	-9.637630e+01	
153	-6.038416e+01	-2.043906e+02	-5.962232e+01	-9.663355e+01	
154	-6.053816e+01	-2.047266e+02	-5.965025e+01	-9.689019e+01	
155	-6.069179e+01	-2.050618e+02	-5.967819e+01	-9.714623e+01	
156	-6.084506e+01	-2.053962e+02	-5.970613e+01	-9.740166e+01	
157	-6.099797e+01	-2.057300e+02	-5.973408e+01	-9.765650e+01	
158	-6.115053e+01	-2.060631e+02	-5.976203e+01	-9.791074e+01	
159	-6.130273e+01	-2.063955e+02	-5.979001e+01	-9.816439e+01	
160	-6.145458e+01	-2.067272e+02	-5.981800e+01	-9.841745e+01	
161	-6.160607e+01	-2.070582e+02	-5.984600e+01	-9.866993e+01	
162	-6.175722e+01	-2.073885e+02	-5.987403e+01	-9.892183e+01	
163	-6.190803e+01	-2.077181e+02	-5.990207e+01	-9.917316e+01	
164	-6.205849e+01	-2.080471e+02	-5.993012e+01	-9.942391e+01	
165	-6.220861e+01	-2.083754e+02	-5.995818e+01	-9.967409e+01	
166	-6.235839e+01	-2.087030e+02	-5.998624e+01	-9.992371e+01	
167	-6.250783e+01	-2.090300e+02	-6.001431e+01	-1.001728e+02	
168	-6.265694e+01	-2.093562e+02	-6.004236e+01	-1.004213e+02	
169	-6.280572e+01	-2.096818e+02	-6.007041e+01	-1.006692e+02	
170	-6.295416e+01	-2.100068e+02	-6.009845e+01	-1.009166e+02	
171	-6.310227e+01	-2.103310e+02	-6.012647e+01	-1.011634e+02	
172	-6.325006e+01	-2.106546e+02	-6.015447e+01	-1.014097e+02	
173	-6.339752e+01	-2.109775e+02	-6.018246e+01	-1.016555e+02	
174	-6.354466e+01	-2.112997e+02	-6.021042e+01	-1.019007e+02	
175	-6.369148e+01	-2.116213e+02	-6.023837e+01	-1.021454e+02	
176	-6.383797e+01	-2.119422e+02	-6.026631e+01	-1.023895e+02	
177	-6.398415e+01	-2.122625e+02	-6.029423e+01	-1.026331e+02	
178	-6.413002e+01	-2.125822e+02	-6.032214e+01	-1.028762e+02	
179	-6.427557e+01	-2.129012e+02	-6.035004e+01	-1.031188e+02	
180	-6.442080e+01	-2.132195e+02	-6.037794e+01	-1.033608e+02	
181	-6.456573e+01	-2.135373e+02	-6.040584e+01	-1.036024e+02	
182	-6.471035e+01	-2.138544e+02	-6.043374e+01	-1.038434e+02	
183	-6.485466e+01	-2.141710e+02	-6.046164e+01	-1.040839e+02	
184	-6.499867e+01	-2.144869e+02	-6.048954e+01	-1.043239e+02	
185	-6.514238e+01	-2.148022e+02	-6.051745e+01	-1.045634e+02	
186	-6.528578e+01	-2.151169e+02	-6.054536e+01	-1.048024e+02	
187	-6.542889e+01	-2.154310e+02	-6.057327e+01	-1.050409e+02	
188	-6.557169e+01	-2.157446e+02	-6.060118e+01	-1.052789e+02	
189	-6.571420e+01	-2.160575e+02	-6.062909e+01	-1.055164e+02	
190	-6.585642e+01	-2.163698e+02	-6.065698e+01	-1.057534e+02	
191	-6.599834e+01	-2.166816e+02	-6.068487e+01	-1.059899e+02	
192	-6.613997e+01	-2.169927e+02	-6.071274e+01	-1.062259e+02	
193	-6.628132e+01	-2.173032e+02	-6.074059e+01	-1.064615e+02	
194	-6.642237e+01	-2.176132e+02	-6.076843e+01	-1.066966e+02	
195	-6.656314e+01	-2.179225e+02	-6.079624e+01	-1.069312e+02	
196	-6.670362e+01	-2.182313e+02	-6.082404e+01	-1.071653e+02	
197	-6.684382e+01	-2.185395e+02	-6.085181e+01	-1.073990e+02	
198	-6.698374e+01	-2.188471e+02	-6.087957e+01	-1.076321e+02	
199	-6.712338e+01	-2.191541e+02	-6.090731e+01	-1.078649e+02	
200	-6.726274e+01	-2.194605e+02	-6.093502e+01	-1.080971e+02	
201	-6.740183e+01	-2.197664e+02	-6.096273e+01	-1.083289e+02	
202	-6.754064e+01	-2.200717e+02	-6.099042e+01	-1.085602e+01	
203	-1.087911e+02	-2.203764e+02	-6.101810e+01	-6.767917e+01	
204	-1.090215e+02	-2.206806e+02	-6.104578e+01	-6.781743e+01	
205	-1.092515e+02	-2.209843e+02	-6.107344e+01	-6.795543e+01	
206	-1.094810e+02	-2.212874e+02	-6.110110e+01	-6.809315e+01	
207	-1.097101e+02	-2.215900e+02	-6.112876e+01	-6.823060e+01	
208	-1.099387e+02	-2.218920e+02	-6.115640e+01	-6.836779e+01	
209	-1.101669e+02	-2.221935e+02	-6.118405e+01	-6.850471e+01	
210	-1.103947e+02	-2.224944e+02	-6.121168e+01	-6.864137e+01	
211	-1.106220e+02	-2.227948e+02	-6.123931e+01	-6.877777e+01	
212	-1.108489e+02	-2.230947e+02	-6.126693e+01	-6.891390e+01	
213	-1.110753e+02	-2.233941e+02	-6.129454e+01	-6.904978e+01	
214	-1.113013e+02	-2.236929e+02	-6.132213e+01	-6.918540e+01	
215	-1.115269e+02	-2.239912e+02	-6.134970e+01	-6.932076e+01	
216	-1.117521e+02	-2.242890e+02	-6.137726e+01	-6.945587e+01	
217	-1.119768e+02	-2.245862e+02	-6.140480e+01	-6.959072e+01	
218	-1.122012e+02	-2.248829e+02	-6.143231e+01	-6.972532e+01	
219	-1.124251e+02	-2.251791e+02	-6.145981e+01	-6.985966e+01	
220	-1.126485e+02	-2.254748e+02	-6.148728e+01	-6.999376e+01	
221	-1.128716e+02	-2.257700e+02	-6.151474e+01	-7.012761e+01	
222	-1.130943e+02	-2.260646e+02	-6.154217e+01	-7.026121e+01	
223	-1.133165e+02	-2.263587e+02	-6.156958e+01	-7.039457e+01	
